Id;Taksonsorteringsrekkefølge;Valideringsstatus;Rødlistekategori;Artsnavn;Vitenskapelig navn;Autor;Skjermet funn;Antall;Enhet;Alder;Kjønn;Aktivitet;Metode;Superlokalitet;Lokalitetsnavn;Østkoordinat;Nordkoordinat;Nøyaktighet;Originale koordinater;Fylke;Kommune;Fylke;IKKE I NORGE;Ekstern id;Startdato;Stattidspunkt;Sluttdato;Sluttidspunkt;Kommentar;Ikke gjenfunnet;Usikker artsbestemmelse;Uspontan;Natursystem;Natursystem beskrivelse;Livsmedium;Vitenskapelig livsmediumnavn;Art som livsmedium, beskrivelse;Livsmedium;Livsmediumbeskrivelse;Min. dybde;Maks. dybde;Høyde min;Høyde maks;Offentlig samling;Privat samling;Samlingsnummer;Samlingsbeskrivelse;Artsbestemt av;Bestemmelsesdato;Bekrefter;Bekreftelsesdato;Redigeringsansvarlig;Rapportør;Observatører;Prosjekt
28519823;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ;Rastende;;Utsira;Nore merkeskog;-75028;6618530;0;Ø-75026, N6618530 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2021-10-07;;2021-10-09;;den ene  er samme fugl som ble ringmerket 6. okt.;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Harry Tangen, Håkon Heggland, Geir Kristensen, Random Person, Trond Ove Stakkeland, Torborg Berge, Egil Ween;
28518457;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Drept av predator;;Utsira;Søre merkeskog;-75102;6618270;0;Ø-75100, N6618270 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2021-10-31;;2021-11-03;;antatt samme ind. 31. okt. og 3. nov.;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Øystein Nilsen, Håkon Heggland, Bjørn Mo, Egil Ween;
28518438;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;;1K+; ;Ringmerket;;Utsira;Søre merkeskog;-75102;6618270;0;Ø-75100, N6618270 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2021-10-06;;2021-10-06;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Kjetil Vevatne, Øyvind Slyk, Anders Braut Simonsen, Svein-Ivar Eliassen, Random Person, Egil Ween, Kjetil Johannessen, Trond Ove Stakkeland, Torborg Berge, Svein Handeland, Grethe Eliassen, Christian Lie, Martin Fauskanger Andersen, Terje Moen [1960–2022], Lars Otto Eliassen, Frank Holmen, Thomas Gruer, Øystein Nilsen;
28251919;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;;Prestfalldalen;83576;6462013;0;Ø83576, N6462013 Sone 33 (±0m) UTM(WGS 84);Agder;Kristiansand;;;;2021-11-19;;2021-11-22;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Klaus Maløya Torland;Håkon Helleseng, Håvard Trygsland, Martin Fauskanger Andersen, Cornelia Helleseng, Svein Bossum, Random Person, Fredrik Tjessem, Terje Gustavsen, Odd Tobiassen;
28086360;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;;1K;Hann;Ringmerket;;;Brusand fuglestasjon;-38990;6526127;1;Ø5,7232023, N58,5395397 (±1m) Geographic(WGS 84);Rogaland;Hå;;;;2021-11-21;11:30:00;2021-11-21;11:30:00;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Hogne Skår;Hogne Skår;Grethe Eliassen, Svein-Ivar Eliassen, Lars Otto Eliassen, Hogne Skår;
27846548;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;;1K; ;Ringmerket;;;Slevdalsvann;5911;6471284;514;;Agder;Farsund;;;;2021-10-13;;2021-10-13;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Gunnar Gundersen;Gunnar Gundersen;Jarl Marius Abrahamsen, Jonas Langbråten, Tellef Barøy Vestøl, Anne-Marie Austad, Nils Helge Lorentzen, Gunnar Gundersen;
27768298;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;Røstlandet;Kvalvågsletta, beringstedet;377338;7493073;651;;Nordland;Røst;;;;2021-10-02;;2021-10-02;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Kim Erlend Vidal;Kim Erlend Vidal;Kim Erlend Vidal;
27762205;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;;1K;Hunn;Ringmerket;;;Myken;388959;7406900;2000;Ø388959, N7406900 Sone 33 (±2000m) UTM(WGS 84);Nordland;Rødøy;;;;2021-09-30;;2021-10-01;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Atle Ivar Olsen;Atle Ivar Olsen;Magnhild Johansen, Atle Ivar Olsen;
27384562;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Rastende;;Ona;Storesanden;70717;6997698;0;Ø70717, N6997698 Sone 33 (±0m) UTM(WGS 84);Møre og Romsdal;Ålesund;;;;2020-10-06;;2020-10-06;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Andreas Winnem;Frank Grønningsæter, Christer Kamsvåg;
25521067;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2019-10-14;;2019-10-16;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Terje Kolaas, Trond Sørhuus;
25521066;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2019-09-22;;2019-09-24;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Anders Sørhuus, Vidar Krøke Steinvik, Random Person, Terje Kolaas, Trond Sørhuus, Bård Nyberg;
25392128;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Bråkansrud;176040;6597259;50;;Vestfold og Telemark;Midt-Telemark;;;;2020-10-17;;2020-10-17;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Elias Landsverk;Elias Landsverk;Elias Landsverk;
25353693;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;3;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2020-10-11;;2020-10-11;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Terje Kolaas;Terje Kolaas;Atle Ivar Olsen, Magnhild Johansen, Terje Kolaas;
25347193;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2020-10-10;;2020-10-10;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Terje Kolaas;Terje Kolaas;Terje Kolaas;
25342222;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Røstlandet;376498;7492467;2500;Ø376498, N7492467 Sone 33 (±2500m) UTM(WGS 84);Nordland;Røst;;;;2020-10-09;;2020-10-09;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Håvard Eggen;Håvard Eggen;Håvard Eggen;
25337412;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;Utsira;Nore merkeskog;-75028;6618530;0;Ø-75026, N6618530 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2020-10-06;;2020-10-06;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Bjørn Mo, Anders Braut Simonsen, Trond Ove Edland, Kendt Myrmo, Trond Ove Stakkeland, Torborg Berge, Klaus Maløya Torland, John Alsvik, Anders Hangård, Terje Nielsen, Anne Berit Pettersen, Jon Ludvig Hals, Håkon Heggland, Wenche Heske Edland, Lars Otto Eliassen, Terje Pettersen, Knut Arne Monrad, Random Person, Tor Olsen, Espen Helgesen;
25308302;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Slevdalsvann;Ammo;6141;6471041;200;;Agder;Farsund;;;;2020-10-03;10:50:00;2020-10-03;11:00:00;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Tellef Barøy Vestøl;Tellef Barøy Vestøl;Tellef Barøy Vestøl;
25307349;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Rastende;;;Gullvika;495209;7570693;0;Ø495209, N7570693 Sone 33 (±0m) UTM(WGS 84);Nordland;Vågan;;;;2020-10-03;;2020-10-03;;Først oppdaget  på lyd, deretter sett to ganger i kikkert.;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Frantz Sortland;Frantz Sortland;Frantz Sortland;
25306264;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2020-10-04;;2020-10-04;;umerket;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Terje Kolaas;Terje Kolaas;Terje Kolaas;
25306116;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;;Røstlandet;376498;7492467;2500;Ø376498, N7492467 Sone 33 (±2500m) UTM(WGS 84);Nordland;Røst;;;;2020-10-04;;2020-10-04;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Raymond Birkelund;Raymond Birkelund;Arkadiusz Suchecki, Thor Edgar  Kristiansen, Martin Eggen, Thorbjørn Aakre, Raymond Birkelund;
25298243;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;;Myken;388959;7406900;2000;Ø388959, N7406900 Sone 33 (±2000m) UTM(WGS 84);Nordland;Rødøy;;;;2020-10-03;;2020-10-03;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Atle Ivar Olsen;Atle Ivar Olsen;Magnhild Johansen, Atle Ivar Olsen;
25289816;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2020-10-02;;2020-10-02;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Trond Sørhuus;Trond Sørhuus;Vidar Krøke Steinvik, Roar Rismark, Bård Nyberg, Terje Kolaas, Trond Sørhuus;
25283471;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2020-10-01;;2020-10-01;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Trond Sørhuus;Trond Sørhuus;Terje Kolaas, Bård Nyberg, Roar Rismark, Vidar Krøke Steinvik, Trond Sørhuus;
25277966;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2020-09-30;;2020-09-30;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Trond Sørhuus;Trond Sørhuus;Roar Rismark, Bård Nyberg, Vidar Krøke Steinvik, Trond Sørhuus;
25270912;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2020-09-29;;2020-09-29;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Trond Sørhuus;Trond Sørhuus;Bård Nyberg, Vidar Krøke Steinvik, Roar Rismark, Trond Sørhuus;
25217250;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Rastende;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2020-09-20;;2020-09-20;;Skogen;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Bjørn Kjellemyr;Bjørn Kjellemyr;Bjørn Kjellemyr;
25127540;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;;Trollhaugen, Bollo;824535;7774324;0;Ø824535, N7774324 Sone 33 (±0m) UTM(WGS 84);Troms og Finnmark;Alta;;;;2020-09-06;6:00:00;2020-09-06;11:30:00;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Ken Gøran Uglebakken;Ken Gøran Uglebakken;Ken Gøran Uglebakken;
24724259;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;Utsira;Søppelplassen;-73292;6617940;0;Ø-73290, N6617940 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2017-10-02;;2017-10-04;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Per Harald Pedersen, Terje Moen [1960–2022], Lars Otto Eliassen, Random Person, Syvert  Åsland, Brage  Heggland, Håkon Heggland, Anders Hangård;
23591602;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Spengerleira;Lundgård;426685;7552754;200;Ø426685, N7552754 Sone 33 (±200m) UTM(WGS 84);Nordland;Flakstad;;;;2015-09-13;;2015-09-13;;Samme som forrige;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Håvard Eggen;Håvard Eggen;Astrid Dømbe Eggen, Håvard Eggen;
23451101;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2019-09-25;;2019-09-27;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Steve Baines;Erik Eikehaug, Tore Berg, John Alsvik, Simon Rix, Geir Kristensen, Kjell Mjølsnes;
23429665;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;Slevdalsvann;Ammo;6141;6471041;200;;Agder;Farsund;;;;2018-09-25;;2018-09-25;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Knut Olsen;Nils Helge Lorentzen, Torgeir Lunde, Asle Tomren;
23076765;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;Utsira;Søre merkeskog;-75102;6618270;0;Ø-75100, N6618270 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2019-10-05;;2019-10-05;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Geir Anderssen, Lars Otto Eliassen, Laila Helland Folgerø, Simon Carrington, Random Person, Egil Ween, Ingvar Måge, Kjetil Johannessen, Knut Arne Monrad, Agnar Målsnes, Gunn Mjelde, Jerry Skogbeck, Svein-Ivar Eliassen, Trond Ove Edland, Kjetil Salomonsen, Loyd Evensen, Sven Inge Marcussen, Helge Søgnebotten, Ingunn Løyning, Leiv Berge, Solfrid Åsta Kvam, Anders Hangård, Øystein Bjørkelund, Eivind Gjerde, Finn Nilsen, Kjell Morten Jekteberg;
23076714;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;Utsira;Merkeskogene;-75059;6618309;0;Ø-75057, N6618309 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2019-10-13;;2019-10-13;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Random Person, Egil Ween, Odd Einar Svendsen, Erik Brekkå Rosberg, Askild Tomren, Asle Tomren, Kristine Berg Helgesen, Arve Austneberg, Magne-Henrik Velde, Renate Berg, Espen Helgesen;
23076711;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ;Næringssøkende;;Utsira;Søre merkeskog;-75102;6618270;0;Ø-75100, N6618270 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2019-09-29;;2019-09-29;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Tor Olsen;Jerry Skogbeck, Svein-Ivar Eliassen, Tore Vang, Svein Handeland, Anders Hangård, Grethe Eliassen, Terje Moen [1960–2022], Geir Anderssen, Maria Sollihaug, Ragnhild Handeland, Lars Otto Eliassen, Random Person, Sven Inge Marcussen, Laila Helland Folgerø;
23074582;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2019-09-28;;2019-09-28;;Nordland;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Tore Berg;Tore Berg;Kjell Mjølsnes, Geir Kristensen, John Alsvik, Tore Berg;
23011735;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Stasjonær;;;Slettnes;974914;7938999;0;Ø974904, N7938998 Sone 33 (±0m) UTM(WGS 84);Troms og Finnmark;Gamvik;;;;2019-09-26;;2019-09-26;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Roope Ruokonen;Roope Ruokonen;Roope Ruokonen;
22907820;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Sula;178400;7096300;0;;Trøndelag;Frøya;;;;2017-09-25;;2017-09-27;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Andreas Winnem;John Apeland, Random Person, Per Willy Bøe, Torgeir Krokan, Jan Olav Nybo, Terje O. Nordvik, Roger Espen, Eli Gates, Morten Vang, Erik Bangjord, Øystein Hegge, Jørgen Søraker, Wictor Wahlberg, Peter Johan Schei [1945–2022], Fredrik Schevig, Morten Hegge, Alfred Brødreskift, Ståle Prestøy, Kjell Stokke, Knut Hellandsjø, Kjell Larssen, Odd Rygh, Arnt Stavne, Emil Krokan;
22880748;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;;Sula;178400;7096300;0;;Trøndelag;Frøya;;;;2019-09-26;;2019-09-28;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Andreas Winnem;Jon Helle, Kjell Larssen, Bjørn Lysklett, Bjarne Bjørnbakk, John Apeland, Andreas Winnem, Torgeir Krokan, Terje O. Nordvik, Eirik Spets, Eli Gates, Morten Vang, Arnt Stavne, Peter Johan Schei [1945–2022], Arnold Lysfjord, Per Willy Bøe, Knut Hellandsjø, Emil Krokan;
22880739;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Individmerket (kontroll);;Titran;Suzukidammen;169216;7077438;117;Ø169216, N7077438 Sone 33 (±117m) UTM(WGS 84);Trøndelag;Frøya;;;;2019-09-24;;2019-09-30;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Andreas Winnem;Magne Myklebust, Vegard Erik Hansen, Bjørg Støen, Terje Gimnes, Roger Espen, Bjørn S. Tanem, Øyvind Aas, Tommy Øvstebø, Frank Robert Lyngvær, Oskar Sigurd Fredagsvik, Karl Thorvaldsen, Erik Bangjord, Einar Sæter;
22869486;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;Spengerleira;Lundgård;426685;7552754;200;Ø426685, N7552754 Sone 33 (±200m) UTM(WGS 84);Nordland;Flakstad;;;;2019-10-14;;2019-10-14;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Martin Eggen;Martin Eggen;Martin Eggen;
22827431;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Utsira;Nordvik;-74464;6618503;0;Ø-74462, N6618503 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2019-10-07;;2019-10-07;;Hålandsbekken;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Egil Ween;Egil Ween;Sveinung Hobberstad, Geir Kristensen, Egil Ween;
22774330;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;Røstlandet;Kalvøya;375572;7491334;706;;Nordland;Røst;;;;2019-09-30;;2019-09-30;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Martin Eggen;Martin Eggen;Eirik Adolfsen, Martin Eggen;
22758098;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Rastende;;Beiningen;Nedre Falnes;-54145;6597237;5;;Rogaland;Karmøy;;;;2019-09-28;10:30:00;2019-09-28;10:30:00;Rastet en kort stund på en streng før den fløy mot øst.;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Frank Steinkjellå;Frank Steinkjellå;Frank Steinkjellå;
22751376;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;2;; ; ; ;;;Husøy;370353;7378628;1000;Ø370353, N7378628 Sone 33 (±1000m) UTM(WGS 84);Nordland;Træna;;;;2019-09-26;;2019-09-26;;Samme individ som 22.-24.9 pluss et nytt individ;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;BirdLife Norge;Terje Kolaas;Kim Erlend Vidal, Trond Sørhuus, Vidar Krøke Steinvik, Bård Nyberg, Anders Sørhuus, Terje Kolaas;
22742750;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2019-09-24;;2019-09-24;;6. som er ringmerket i år;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Simon Rix;Simon Rix;Tore Berg;
22737318;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Næringssøkende;;Værøy;Skogen;400800;7508713;100;Ø400800, N7508713 Sone 33 (±100m) UTM(WGS 84);Nordland;Værøy;;;;2019-09-23;;2019-09-23;;med ring;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Simon Rix;Simon Rix;Geir Kristensen, Stein Engebretsen, Egil Ween, Simon Rix;
22734259;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;Utsira;Merkeskogene;-75059;6618309;0;Ø-75057, N6618309 Sone 33 (±0m) UTM(WGS 84);Rogaland;Utsira;;;;2019-09-23;;2019-09-23;;Fanget i merkeskogen ;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Øystein Nilsen;Øystein Nilsen;Atle Grimsby, Øystein Nilsen;
22731615;70416360;Godkjent basert på sjeldenhetsrapport;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Rastende;;Sklinna IBA;Heimøya;312200;7236680;0;Ø312200, N7236680 Sone 33 (±0m) UTM(WGS 84);Trøndelag;Leka;;;;2019-09-22;;2019-09-22;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Rolf Terje Kroglund;Rolf Terje Kroglund;Tore Reinsborg, John Haugen, Ingvild Buran, Børje Cato Moen, Rolf Terje Kroglund;
22723928;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2019-09-21;;2019-09-21;;med ring. plantefeltet;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Simon Rix;Simon Rix;Tore Berg, Egil Ween;
22719511;70416360;Godkjent. Foto eller lyd gransket av validator;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ;Ringmerket;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2019-09-20;;2019-09-20;;;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Simon Rix;Simon Rix;Tore Berg, Simon Rix;
22714591;70416360;Godkjent basert på observatørens opplysninger;;sibirpiplerke;Anthus hodgsoni;Richmond, 1907;Nei;1;; ; ; ;;;Værøy;400569;7508972;0;Ø400569, N7508972 Sone 33 (±0m) UTM(WGS 84);Nordland;Værøy;;;;2019-09-19;;2019-09-19;;Marka;FALSE;FALSE;FALSE;;;;;;;;;;;;; ;;;;;;;Kjell Mjølsnes;Kjell Mjølsnes;Kjell Mjølsnes;
